	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	0.9451305232724119	0.5781602967812882	0.6566371308841726	0.6788838815501586	0.862385825907309	0.6429522330201057
DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	0.8116827874725737	0.4453475496859776	0.446799896335641	0.39825401770423663	0.569504679885264	0.4949105189526215
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	0.9380694628993448	0.6407923618942389	0.5993471956382881	0.7787186055243869	0.6540458730532033	0.5962421915932086
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	0.4554669575306041	0.8793567843596909	0.585508581902867	0.6074459856466181	0.9812658875339287	0.8376346821517063
DESCARTES_FETAL_LUNG_MYELOID_CELLS	0.840297998211078	0.6784743592181615	0.8873920492054156	0.7967992910583175	0.7032485150115555	0.6713061335532873
DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS	0.8656302274204601	0.44710986938737673	0.5093583965533967	0.6875180139314435	0.5150007850591387	0.47587267113298476
DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS	0.7177594097264568	0.4195254894592848	0.7608033944130324	0.5349269674047981	0.470972048136604	0.5114606253542723
DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS	0.5480757842952763	0.5048764353198071	0.6643945528348026	0.8759849021832026	0.6573122434035771	0.6661179686663922
DESCARTES_FETAL_LUNG_STROMAL_CELLS	0.8730196457395661	0.515190799076305	0.44211380342013185	0.4361016603099972	0.45325490876761687	0.4981466876972548
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	0.5968089682286194	0.4104763570023694	0.38555562972727536	0.36771514204617445	0.4226104185044942	0.5374901952988008
DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES	0.7690699289578786	0.7050080090219633	0.7175164101729407	0.6780770636740153	0.7083127793702392	0.7244175153350395
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	0.6579061664402436	0.45548426540889886	0.5787269956469859	0.4312999870564392	0.4829465072449954	0.502823926025226
DESCARTES_FETAL_MUSCLE_LYMPHATIC_ENDOTHELIAL_CELLS	0.8377531722753381	0.4846670816274983	0.6435260290118271	0.7158339405344813	0.5521454106029982	0.5120780163954795
DESCARTES_FETAL_MUSCLE_ERYTHROBLASTS	0.8809207428689341	0.7858983120967671	0.7438287601767208	0.8688183303160226	0.7649733837967191	0.9724682434267131
DESCARTES_FETAL_MUSCLE_SKELETAL_MUSCLE_CELLS	0.6996523258177791	0.5766963901331238	0.46810421145821746	0.4860417109644947	0.45956595447714055	0.6541200697983092
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	0.9570663465429607	0.8146083501668303	0.4843094681384415	0.822036530966057	0.5534064133874043	0.6996814103067566
DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS	0.8571322062787234	0.7217539965796891	0.6992970907257232	0.7468518529951197	0.5602728583038126	0.6660538167517798
DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS	0.6381995959770489	0.46277876378982574	0.7403925626659122	0.8335791484336007	0.4994822217088233	0.49617172316036245
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.718232998159285	0.41111585094224024	0.45193930728240916	0.8402478239658286	0.4414225941423082	0.4855574489667228
DESCARTES_FETAL_MUSCLE_MYELOID_CELLS	0.8995089543986959	0.755277027382465	0.911631666208382	0.781921310278813	0.7417003510088027	0.7180495131062674
DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS	0.6129329373506553	0.8723322908942925	0.5992204394831929	0.518057161653673	0.60296784725582	0.8168001902679425
DESCARTES_FETAL_PANCREAS_ERYTHROBLASTS	0.8471959781939127	0.817042534210373	0.7696217393024092	0.8998189435067945	0.7538762864976801	0.9714812481229482
DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS	0.9830879532796339	0.7817859924021338	0.8893573004459336	0.7484425599255892	0.7402764213936198	0.7825680089837022
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	0.9525508542456088	0.6205919548920511	0.6552206208364152	0.6684477429396288	0.6922471667795271	0.6398337145887135
DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	0.6906915955757202	0.7400299128671157	0.8985180662986992	0.6938580477081979	0.8765524943585107	0.6758562414225683
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	0.6285290229686196	0.8766044340421927	0.5200194293996908	0.49319927454450435	0.9878214393158864	0.8286099572239198
DESCARTES_FETAL_PANCREAS_VASCULAR_ENDOTHELIAL_CELLS	0.8057808097589748	0.46142152934216335	0.6437174386622383	0.8638337703770057	0.5997937728837756	0.5280223791194696
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	0.9877874217718832	0.8962717271643774	0.8777545712397504	0.9129099894261958	0.8760862185864767	0.8811334176356334
DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS	0.7125582810852119	0.38046081298068063	0.4181553694916515	0.7163857132376642	0.44112083234813537	0.5014187751241846
DESCARTES_FETAL_PANCREAS_ENS_GLIA	0.9237396906518458	0.5993175811534563	0.7817245055165051	0.5195215253928863	0.5744586098165457	0.5518531483646975
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	0.4814574677856827	0.5824637417371874	0.5420813827422101	0.5238750834208158	0.5365031335228183	0.7068492269977231
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	0.7690584561256292	0.47454613197653694	0.5546127127421132	0.6174122155695438	0.6774002109453192	0.5128449595765794
DESCARTES_FETAL_PANCREAS_STROMAL_CELLS	0.7613890295674577	0.5315683544196075	0.474755930613888	0.47860030754858196	0.4373892149524884	0.5736006617560344
DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	0.9460201374294674	0.6376193262940899	0.5430758347039519	0.6571531059068936	0.6029065673299281	0.5708786224457392
DESCARTES_FETAL_PANCREAS_LYMPHATIC_ENDOTHELIAL_CELLS	0.7472120664981104	0.46980185642637956	0.4936376186978487	0.7687059118801021	0.5125661137982691	0.4965608316012873
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	0.8300175023306726	0.5566535255150711	0.5652320554475768	0.6286922212316978	0.6405671423060566	0.5582526480019554
DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS	0.9636627087014571	0.7971355526741443	0.7903294329931343	0.8055330957335552	0.7890481196780873	0.8192572987529413
DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS	0.840299041913451	0.7210239558838563	0.8174387922193415	0.83296266277963	0.6523386383066945	0.6846582349813686
DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS	0.5358431942090515	0.8764579422526954	0.5911140468055989	0.6745115500131106	0.981575087246451	0.8328120388611427
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS	0.7100544564416947	0.6170228122268865	0.5476953456035427	0.5461671006132008	0.5878222674790434	0.6835759536393943
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	0.667653049799621	0.47617446781472045	0.5668364578685787	0.5790997877816545	0.4537203174170833	0.5007699901284107
DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS	0.8901563547223823	0.5755905055652236	0.855026545725333	0.7990468462594279	0.7205501527517489	0.6160587738406826
DESCARTES_FETAL_PLACENTA_STROMAL_CELLS	0.8985486916870877	0.5032176547560492	0.5051042423254947	0.5842033433661967	0.4321592165534736	0.6714623906185507
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	0.5058238320238758	0.49739898482628	0.5294055618007081	0.8140699881275272	0.5205211772381382	0.511301022452705
DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	0.6666570219328124	0.4789790843655157	0.5009468263448557	0.5018074420888334	0.4407665407729183	0.47713011563196484
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	0.6414836305923264	0.7267681564879089	0.9197386616275602	0.7694221347687289	0.7108345389436675	0.7234931851443506
DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES	0.5630106998725406	0.6130999319976075	0.6270324219000073	0.5845437915070986	0.5696937358298222	0.6551303152061004
DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS	0.9653239245747813	0.8217458713614909	0.9226829420640104	0.8359774844496314	0.8196524069905302	0.7885389754452549
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	0.557072334467307	0.8260473821827772	0.730131086957181	0.7634000937549588	0.9816214766648196	0.7554258147388601
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	0.5571999769837302	0.5381523044350848	0.8579000144204747	0.5486815508273958	0.5835311010876968	0.5824618368914275
DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS	0.5206873896491698	0.410899006710817	0.43236607758303885	0.766375154395793	0.4839879064963146	0.48845834059615434
DESCARTES_FETAL_SPLEEN_STROMAL_CELLS	0.4257298873623451	-0.45788643533114026	0.6378170200315828	0.6249473236838022	0.46549684542595854	0.511159305993788
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	0.7811453885726063	0.8615458420984656	0.8575524709554632	0.8476221682017571	0.7483101353480411	0.810231128276717
DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES	0.5520844315539445	0.638272772755259	0.6708068707623145	0.6237613044953062	0.5444047612839983	0.5954898287669926
DESCARTES_FETAL_SPLEEN_ERYTHROBLASTS	0.5710183810840628	0.45370353972011407	0.49700912451943313	0.4741372968223779	0.6567142307067035	0.8021345566961057
DESCARTES_FETAL_SPLEEN_STC2_TLX1_POSITIVE_CELLS	-0.5020274792332091	0.5169481516474762	-0.6109601984173996	-0.6064721861344224	-0.46517853627818995	0.4796661548756713
DESCARTES_FETAL_STOMACH_NEUROENDOCRINE_CELLS	0.9552306411807494	0.817971027476677	0.7830747217137243	0.8219086494489273	0.8895161442439258	0.8405355454281978
DESCARTES_FETAL_STOMACH_ERYTHROBLASTS	0.8433584668495365	0.8090919191584707	0.7806784686198687	0.9115544125412679	0.7573424066488061	0.9718109595847163
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	0.9014607531791298	0.44711672842255473	0.451656430737411	0.38779146849469515	0.4717837218947811	0.47938195091729374
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	0.7621111341094065	0.7008165918271136	0.9934757976563735	0.7354426685237501	0.8626604179263606	0.7638649823577113
DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS	0.9776307778001528	0.8955893030943769	0.8768688464171035	0.9097084609781498	0.8900694791924172	0.8828578264763631
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS	0.9740095010185679	0.8780795606153674	0.8653165099562949	0.8013252316759786	0.8244309262868376	0.8647848081881919
DESCARTES_FETAL_STOMACH_MYELOID_CELLS	0.8376815798954991	0.805879705693664	0.9346533191899709	0.8386255791746341	0.7067917504486239	0.7661028899628367
DESCARTES_FETAL_STOMACH_GOBLET_CELLS	0.9176536061220102	0.41915278481863916	0.44071667651101415	0.8075709289841144	0.4854892695411739	0.5595195904704917
DESCARTES_FETAL_STOMACH_STROMAL_CELLS	0.4422743022651663	0.4485925360732188	0.43222608853706845	0.890260703079441	0.4362857963720139	0.4813863481978724
DESCARTES_FETAL_STOMACH_ENS_NEURONS	0.7109580714447343	0.3642909155260524	0.40713444291539175	0.4677640841413393	0.44476245296436845	0.8349919076092936
DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS	0.4837093326509414	0.8995778045266724	0.6635618943543347	0.4970780322208518	0.9374557056442574	0.8625454897002319
DESCARTES_FETAL_STOMACH_ENS_GLIA	0.6756540602711234	0.7054262530547392	0.727402025873839	0.6037394964558846	0.4415759486740971	0.6679604554307538
DESCARTES_FETAL_STOMACH_PDE1C_ACSM3_POSITIVE_CELLS	0.7028480328485093	0.5278761622685518	0.6855756020079243	0.6438625545839155	0.5848142152122378	0.5709460303203625
DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS	0.8863088831187136	0.4533371640245581	0.6512354564065398	0.8124639288321283	0.7544115814351992	0.49202159095378917
DESCARTES_FETAL_STOMACH_MESOTHELIAL_CELLS	0.9656104092188045	0.7407800488703388	0.6788742711199895	0.754456312491447	0.8014020785361425	0.7188539194556569
DESCARTES_FETAL_STOMACH_LYMPHATIC_ENDOTHELIAL_CELLS	0.8853312121942964	0.587830682714984	0.6088646022136683	0.8156895025099513	0.5684076642331574	0.5889296883700003
DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS	0.6719884195619862	0.4466598846867847	0.4925550712499101	0.4872698210067693	0.458482453224664	0.49463297407555584
DESCARTES_FETAL_THYMUS_STROMAL_CELLS	0.8777184229238201	0.6769694271945386	0.7727614369114086	0.7698629542000385	0.6914393049976368	0.698745820898124
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	0.7365499079960947	0.7829713018801456	0.9015412975308165	0.7894249700837214	0.976939201755223	0.7537950632081873
DESCARTES_FETAL_THYMUS_THYMOCYTES	0.6467358917714153	0.6187061865790078	0.4357854098360858	0.3816008164969279	0.5367903949070338	0.6184369167387817
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.7398013864000144	0.49293787560695446	0.5916689732973828	0.8184151873715269	0.552338806753742	0.5321867984311917
TRAVAGLINI_LUNG_CLUB_CELL	0.9729872614665084	0.9841645788481383	0.979986484257546	0.9773996083371618	0.9874107548203974	0.985024087319033
TRAVAGLINI_LUNG_CILIATED_CELL	0.7800615810427125	0.7192932748839881	0.790175163110946	0.7166481106863158	0.7478106797209306	0.7607754524770064
TRAVAGLINI_LUNG_PROXIMAL_CILIATED_CELL	0.818143652494083	0.7758223057498496	0.8029838130447164	0.7602135347040364	0.8212705299100179	0.7967119210903577
TRAVAGLINI_LUNG_BASAL_CELL	0.9302142280654719	0.9613259664508865	0.9498403651714157	0.9394201080903054	0.9537424348307539	0.9521321873246169
TRAVAGLINI_LUNG_PROXIMAL_BASAL_CELL	0.9135995224446304	0.9430472359406946	0.9324602623665347	0.9204956860102328	0.941813800210927	0.9372096125205325
TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL	0.8887023367984818	0.911081992253164	0.9039320939766357	0.8831473946361467	0.9065532940374562	0.906603820365766
TRAVAGLINI_LUNG_PROLIFERATING_BASAL_CELL	0.8793457307522439	0.9091101455015372	0.8942555369827015	0.8813651207454826	0.911448868191921	0.9119131818508418
TRAVAGLINI_LUNG_GOBLET_CELL	0.8851889204698736	0.8232367022911353	0.8628553290262377	0.8302596517601163	0.8797065311325454	0.8123371443723918
TRAVAGLINI_LUNG_MUCOUS_CELL	0.9568698931380659	0.861451528601244	0.8850091403223336	0.8527927660872929	0.8600266092259181	0.8117803275308988
TRAVAGLINI_LUNG_SEROUS_CELL	0.8910875192259801	0.7308424973271012	0.8237667060033537	0.7343459190287228	0.8657903491235832	0.776982392195988
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	0.8787048602755149	0.8400864757440468	0.8399176477893071	0.8128240237672139	0.8920313142873498	0.8830975462009647
TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL	0.8661172038376792	0.928594982228781	0.9040180151097311	0.8726615345828461	0.8882210003908901	0.9039622970896092
TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_2_CELL	0.9624964762202958	0.8580168478557186	0.9449892683803857	0.8439109157213229	0.8615615262467755	0.869468269687972
TRAVAGLINI_LUNG_SIGNALING_ALVEOLAR_EPITHELIAL_TYPE_2_CELL	0.8640626409517673	0.9345186481707366	0.9345360571762604	0.8657476767013019	0.8872321909211528	0.9285862184276213
TRAVAGLINI_LUNG_ARTERY_CELL	0.8249497293548513	0.8110226191882528	0.8185308640574581	0.8158283316197092	0.7842706443704126	0.8076910492729548
TRAVAGLINI_LUNG_VEIN_CELL	0.9423675898987657	0.831096284674292	0.9298451123676996	0.908692835042175	0.7986039137509193	0.8536788418587573
TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL	0.9104617917685797	0.9532743546980861	0.9721407948711192	0.9227821987015843	0.9454643642133358	0.9496809941749486
TRAVAGLINI_LUNG_CAPILLARY_CELL	0.7061735884109983	0.8281036811918646	0.8668915131216415	0.9265832816558413	0.66256176160221	0.8336304542593022
TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	0.7645047975832375	0.854501690324741	0.8776546435492125	0.802561234090147	0.8116240455415527	0.8194570681641826
TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL	0.9196022768886796	0.9355117645729597	0.9380432857171533	0.9202385105497521	0.9314052769507629	0.9287014068039586
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	0.9485795076024811	0.9742382353800981	0.9621488651767605	0.950550642087335	0.970684555215781	0.9693039050704039
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	0.8648581500354822	0.868616379985276	0.8612369475241969	0.8543281882913325	0.8643030697641307	0.8771801920658258
TRAVAGLINI_LUNG_LYMPHATIC_CELL	0.9015790434267814	0.8822569774853624	0.8875922502619092	0.8386963886050262	0.8831141821029929	0.8895769950770169
TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL	0.9404643133657703	0.9619197621872511	0.9452720856322434	0.9397831723187843	0.9593377294866026	0.9539392706673055
TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL	0.8867072793582965	0.9137077036587089	0.8837862818746075	0.9137211880269317	0.9235998863177854	0.9271898449057923
TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	0.9133753609912478	0.7766284524225509	0.8764516579333768	0.8616711273505041	0.7603265165238067	0.8228378899594595
TRAVAGLINI_LUNG_FIBROMYOCYTE_CELL	0.923709837176808	0.8843500008862617	0.8355006387026059	0.8283779364787401	0.7484803737904202	0.7925344499876957
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	0.9026057688068874	0.8549268106572643	0.9212899316139628	0.8529163954894231	0.8286192861434419	0.8259670127936866
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	0.8892502815984695	0.7947599633052814	0.8570379179028321	0.7857018208224066	0.7125133405377833	0.7958317476622976
TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	0.8924676387838684	0.8026081238915235	0.8666123057297411	0.8237982880145197	0.8179417498979282	0.7922919018140049
TRAVAGLINI_LUNG_PERICYTE_CELL	0.8843075910877385	0.91420225799262	0.9169093885967335	0.8185513235758911	0.8985972409674166	0.8932082871203638
TRAVAGLINI_LUNG_MESOTHELIAL_CELL	0.9403301691727382	0.9447978828529064	0.9408870860125272	0.9230361947079028	0.9434521814961544	0.9361755325766553
TRAVAGLINI_LUNG_B_CELL	0.8235252900768244	0.8544595287476728	0.8694588417047565	0.8416937446178907	0.8633609431937702	0.8452671880573382
TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL	0.985108254148551	0.9726092184394455	0.987427115519276	0.986714887701011	0.986329195022098	0.9575306384290121
TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	0.8865535285734492	0.9411387029766305	0.9273504891382914	0.9157733863097501	0.924519145291093	0.9155729548748961
TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL	0.9296549391597352	0.9395944168060182	0.9390923765057473	0.9427856869773947	0.9350753479152343	0.9185670794509179
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	0.9769792369848992	0.9788857995265157	0.9852403050560153	0.980016909008121	0.9850194567262555	0.9747788377506347
TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL	0.9428511822337265	0.9654047823070849	0.9541488339456523	0.9526566488759843	0.9412047360445102	0.9505876652653239
TRAVAGLINI_LUNG_NATURAL_KILLER_CELL	0.839141869218795	0.9130133001074481	0.8608177217770782	0.8451186381366843	0.8485596633959113	0.8885542815854455
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	0.8383521208030364	0.8481110470165124	0.780846507044884	0.8310143417653296	0.8546416922481304	0.9009348642728379
TRAVAGLINI_LUNG_NEUTROPHIL_CELL	0.8683441459198924	0.8554823709585945	0.9083297659900674	0.8332311454303197	0.8485206685717293	0.8452004858996058
TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	0.840496024191446	0.8136760952379396	0.8374186796748863	0.8264587684225678	0.8034946331040971	0.792826794386749
TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL	0.8480937819285218	0.8838564228885183	0.8659862577971006	0.862790369445937	0.8664655432103248	0.8590587281717419
TRAVAGLINI_LUNG_PLATELET_MEGAKARYOCYTE_CELL	0.8102945874192867	0.8349380583105425	0.8449617713327471	0.8225159531516468	0.8135258894126592	0.93511327098851
TRAVAGLINI_LUNG_MACROPHAGE_CELL	0.9349407144465103	0.8179574082869479	0.9381881561478322	0.8706608985821548	0.8398512377063625	0.8426371449054196
TRAVAGLINI_LUNG_PROLIFERATING_MACROPHAGE_CELL	0.9101235211244689	0.8408482053940672	0.9010110696293624	0.8479809522890013	0.8690395285634308	0.8804311639541693
TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	0.7527500700996055	0.6458984554127356	0.8241938816135377	0.7736867378099985	0.8309994950956153	0.7014451915676932
TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL	0.9365594549763516	0.6501953541998888	0.9278990379436122	0.8299896565819401	0.7349938193990236	0.7017611496662148
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	0.8785014392686621	0.5789447281478556	0.9310988594142152	0.8542562570461033	0.6197494341978459	0.633966616660394
TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	0.8802811415488286	0.8329789486091334	0.9107447693444773	0.8449032011188402	0.8400070481015931	0.8302330498236684
TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	0.9059322278676627	0.8362969970855519	0.9207379925580954	0.8568430104258918	0.8580175314349625	0.8475401190584801
TRAVAGLINI_LUNG_CLASSICAL_MONOCYTE_CELL	0.8960137827462299	0.8572283266912808	0.9151232435326105	0.8472460363144139	0.8493030104181303	0.8428416907228165
TRAVAGLINI_LUNG_OLR1_CLASSICAL_MONOCYTE_CELL	0.8642613506297905	0.8254739544073945	0.8812525976571668	0.8179036467881634	0.8362892499681733	0.8262939454315817
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	0.9236301089862942	0.8174807851120929	0.9205297329695233	0.8557471084823653	0.8057927217458563	0.8033233718579479
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	0.9462434566573692	0.9696910072102713	0.9621270722080842	0.9573279599911756	0.9695394188531424	0.9602121265898523
FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL	0.8544986344370072	0.8856434940655388	0.8759152769575739	0.8701983819745973	0.8940034723908841	0.8864047295599594
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	0.9542559913124654	0.972161890945106	0.9676138685066794	0.9652651154601232	0.9651414154215454	0.9663114835831405
FAN_OVARY_CL3_MATURE_CUMULUS_GRANULOSA_CELL_1	0.9480423294002777	0.9557320589361002	0.9464917728236723	0.9285280094228986	0.9462609047434858	0.9499135136776131
FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	0.8908123132267763	0.9539533979236774	0.9310358475983033	0.9069349928737152	0.9189109617901042	0.9395167640435816
FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	0.865603945110494	0.8390318436908888	0.838262084724362	0.8297730383563034	0.854269426780447	0.8436517406943062
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	0.8801259739584167	0.8642205650580124	0.8796435918868305	0.8885701575918344	0.8414620526789434	0.8510477832386233
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	0.8994019505616513	0.9294780808761299	0.9223194550707089	0.9413563090980888	0.8946166006877685	0.9114875311967021
FAN_OVARY_CL8_MATURE_CUMULUS_GRANULOSA_CELL_2	0.927864039939195	0.9226919337229442	0.9140187440955054	0.8995826301912712	0.9246434200240329	0.9198605448708816
FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	0.8943792109869638	0.9014208940813792	0.9140336432697737	0.906966195631353	0.8897522509190174	0.8939227375701729
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	0.9262092104920305	0.9299797249736852	0.9206670941137787	0.9222789188252521	0.9415899947160531	0.9349783468132603
FAN_OVARY_CL11_MURAL_GRANULOSA_CELL	0.9151593702365793	0.9198298700453542	0.9080773170169587	0.8872847039015161	0.9040486330992856	0.91150894025699
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	0.9145752998930761	0.9607051598699967	0.9455692094638495	0.9335969709065991	0.9415681573107744	0.9471556687739299
FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	0.9183561623557362	0.9192687066534678	0.9449295598898106	0.8937824220118078	0.9038057179551415	0.9146937188773224
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	0.9124359228957558	0.9222484168392986	0.9159738409826709	0.9184684398849364	0.908252265331165	0.9159065664750601
FAN_OVARY_CL15_SMALL_ANTRAL_FOLLICLE_GRANULOSA_CELL	0.9025968700785705	0.8979684910627185	0.8892862161429032	0.868187134270185	0.8946618030418392	0.8958801089737842
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	0.9192001281397907	0.9403440031977407	0.9313274220366548	0.9324838138711551	0.9225244560922593	0.9240994547007553
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	0.8979077015146169	0.9198091339082335	0.9027337992735239	0.9039119515315972	0.904182323996862	0.906779587710396
FAN_OVARY_CL18_B_LYMPHOCYTE	0.8777282024440484	0.905335352602391	0.9232599113401104	0.8748050463925856	0.933089686808015	0.8968290135630287
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	0.8845094603084854	0.9360135154048251	0.9302911688712946	0.9359245110076224	0.902799426902299	0.9249550753606269
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	0.9453912221389534	0.9543031924647789	0.9422543169603272	0.9459755136413516	0.9461622904507673	0.941210477908285
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	0.9277815879928405	0.9276386400236148	0.922379080226494	0.9228443995014886	0.9118459594779299	0.9042287379553953
RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.9396218319825541	0.9447857889832469	0.9386164672376456	0.9262590638566589	0.9433581030862341	0.9421659391309726
RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	0.9263162073135097	0.9578344846159815	0.9536147972640514	0.9487370991573819	0.9541297761759724	0.9552796134702118
RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	0.9478538963670571	0.9702024098978747	0.9603143684055353	0.9548273019094283	0.9662155650874699	0.9615939468969597
RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	0.9296687875938349	0.9704422802585586	0.9518948688485681	0.9358226496307848	0.9474240189758439	0.9577582080886682
